id,company_id,code,name,un_ece_code,un_ece_code_5305,table_code,description,value
pe_cpe_catalog12_1,,04,Ticket de Salida – ENAPU,,,PE.CPE.CATALOG12,,
pe_cpe_catalog12_2,,05,Codigo SCOP,,,PE.CPE.CATALOG12,,
pe_cpe_catalog12_3,,99,Otros,,,PE.CPE.CATALOG12,,
pe_cpe_catalog12_4,,01,Factura – emitida para corregir RUC,,,PE.CPE.CATALOG12,,
pe_cpe_catalog12_5,,02,Factura – emitida por anticipos,,,PE.CPE.CATALOG12,,
pe_cpe_catalog12_6,,03,Boleta de Venta – emitida por anticipos,,,PE.CPE.CATALOG12,,
pe_cpe_catalog14_1,,1001,Total valor venta – operaciones gravadas,,,PE.CPE.CATALOG14,,
pe_cpe_catalog14_2,,1002,Total valor venta – operaciones inafectas,,,PE.CPE.CATALOG14,,
pe_cpe_catalog14_3,,1003,Total valor venta – operaciones exoneradas,,,PE.CPE.CATALOG14,,
pe_cpe_catalog14_4,,1004,Total valor venta – operaciones gratuitas,,,PE.CPE.CATALOG14,,
pe_cpe_catalog14_5,,1005,Sub total de venta,,,PE.CPE.CATALOG14,,
pe_cpe_catalog14_6,,2001,Percepciones,,,PE.CPE.CATALOG14,,
pe_cpe_catalog14_7,,2002,Retenciones,,,PE.CPE.CATALOG14,,
pe_cpe_catalog14_8,,2003,Detracciones,,,PE.CPE.CATALOG14,,
pe_cpe_catalog14_9,,2004,Bonificaciones,,,PE.CPE.CATALOG14,,
pe_cpe_catalog14_10,,2005,Total descuentos,,,PE.CPE.CATALOG14,,
pe_cpe_catalog14_11,,3001,FISE (Ley 29852) Fondo Inclusión Social Energético,,,PE.CPE.CATALOG14,,
pe_cpe_catalog15_1,,1000,Monto en letras,,,PE.CPE.CATALOG15,,
pe_cpe_catalog15_2,,1002,Transferencia Gratuita De Bien Y/O Servicio Prestado Gratuitamente,,,PE.CPE.CATALOG15,,
pe_cpe_catalog15_3,,2000,Comprobante de percepción,,,PE.CPE.CATALOG15,,
pe_cpe_catalog15_4,,2001,Bienes transferidos en la amazonía región selva para ser consumidos en la misma,,,PE.CPE.CATALOG15,,
pe_cpe_catalog15_5,,2002,Servicios prestados en la amazonía región selva para ser consumidos en la misma,,,PE.CPE.CATALOG15,,
pe_cpe_catalog15_6,,2003,Contratos de construcción ejecutados en la amazonía región selva,,,PE.CPE.CATALOG15,,
pe_cpe_catalog15_7,,2004,Agencia de viajes paquete turístico,,,PE.CPE.CATALOG15,,
pe_cpe_catalog15_8,,2005,Venta realizada por emisor itinerante,,,PE.CPE.CATALOG15,,
pe_cpe_catalog15_9,,2006,Leyenda: Operación Sujeta a detracción,,,PE.CPE.CATALOG15,,
pe_cpe_catalog15_10,,3000,Detracciones: Código de BB y SS sujeto a detracción,,,PE.CPE.CATALOG15,,
pe_cpe_catalog15_11,,3001,Detracciones: Numero de CTA en el BN,,,PE.CPE.CATALOG15,,
pe_cpe_catalog15_12,,3002,Detracciones: Recursos hidrológicos – Nombre y matricula de embarcación,,,PE.CPE.CATALOG15,,
pe_cpe_catalog15_13,,3003,Detracciones: Recursos hidrológicos – Tipo y cantidad de especie vendida,,,PE.CPE.CATALOG15,,
pe_cpe_catalog15_14,,3004,Detracciones: Recursos hidrológicos – Lugar de descarga,,,PE.CPE.CATALOG15,,
pe_cpe_catalog15_15,,3005,Detracciones: Recursos hidrológicos – Fecha de descarga,,,PE.CPE.CATALOG15,,
pe_cpe_catalog15_16,,3006,Detracciones: Transporte Bienes vía terrestre – Registro MTC,,,PE.CPE.CATALOG15,,
pe_cpe_catalog15_17,,3007,Detracciones: Transporte Bienes vía terrestre – Configuración vehicular,,,PE.CPE.CATALOG15,,
pe_cpe_catalog15_18,,3008,Detracciones: Transporte Bienes vía terrestre – Punto de origen,,,PE.CPE.CATALOG15,,
pe_cpe_catalog15_19,,3009,Detracciones: Transporte Bienes vía terrestre – Punto destino,,,PE.CPE.CATALOG15,,
pe_cpe_catalog15_20,,3010,Detracciones: Transporte Bienes vía terrestre – Valor referencial preliminar,,,PE.CPE.CATALOG15,,
pe_cpe_catalog15_21,,4000,Beneficio hospedajes: Código país de emisión del pasaporte,,,PE.CPE.CATALOG15,,
pe_cpe_catalog15_22,,4001,Beneficio hospedajes: Código país de residencia del sujeto no domiciliado,,,PE.CPE.CATALOG15,,
pe_cpe_catalog15_23,,4002,Beneficio hospedajes: Fecha de ingreso al país,,,PE.CPE.CATALOG15,,
pe_cpe_catalog15_24,,4003,Beneficio hospedajes: Fecha de ingreso al establecimiento,,,PE.CPE.CATALOG15,,
pe_cpe_catalog15_25,,4004,Beneficio hospedajes: Fecha de salida del establecimiento,,,PE.CPE.CATALOG15,,
pe_cpe_catalog15_26,,4005,Beneficio hospedajes: Numero de días de permanencia,,,PE.CPE.CATALOG15,,
pe_cpe_catalog15_27,,4006,Beneficio hospedajes: Fecha de consumo,,,PE.CPE.CATALOG15,,
pe_cpe_catalog15_28,,4007,Beneficio hospedajes: Paquete turístico – Nombres y Apellidos del Huésped,,,PE.CPE.CATALOG15,,
pe_cpe_catalog15_29,,4008,Beneficio hospedajes: Paquete turístico – Tipo de documento de identidad del Huésped,,,PE.CPE.CATALOG15,,
pe_cpe_catalog15_30,,4009,Beneficio hospedajes: Paquete turístico – Numero de documento de identidad del Huésped,,,PE.CPE.CATALOG15,,
pe_cpe_catalog15_31,,5000,Proveedores Estado: Número de expediente,,,PE.CPE.CATALOG15,,
pe_cpe_catalog15_32,,5001,Proveedores Estado: Código de la unidad ejecutora,,,PE.CPE.CATALOG15,,
pe_cpe_catalog15_33,,5002,Proveedores Estado: N° del proceso de selección,,,PE.CPE.CATALOG15,,
pe_cpe_catalog15_34,,5003,Proveedores Estado: N° de contrato,,,PE.CPE.CATALOG15,,
pe_cpe_catalog15_35,,6000,Comercialización de Oro: Código único de Concesión Minera,,,PE.CPE.CATALOG15,,
pe_cpe_catalog15_36,,6001,Comercialización de Oro: N° declaración de compromiso,,,PE.CPE.CATALOG15,,
pe_cpe_catalog15_37,,6002,Comercialización de Oro: N° Reg. Especial Comerci. Oro,,,PE.CPE.CATALOG15,,
pe_cpe_catalog15_38,,6003,Comercialización de Oro: N° Resolución que autoriza Planta de Beneficio,,,PE.CPE.CATALOG15,,
pe_cpe_catalog15_39,,6004,Comercialización de Oro: Ley Mineral (% concent. Oro),,,PE.CPE.CATALOG15,,
pe_cpe_catalog16_1,,01,Precio unitario (incluye el IGV),,,PE.CPE.CATALOG16,,
pe_cpe_catalog16_2,,02,Valor referencial unitario en operaciones no onerosas,,,PE.CPE.CATALOG16,,
pe_cpe_catalog17_1,,01,Venta Interna,,,PE.CPE.CATALOG17,,
pe_cpe_catalog17_2,,02,Exportación,,,PE.CPE.CATALOG17,,
pe_cpe_catalog17_3,,03,No domiciliados,,,PE.CPE.CATALOG17,,
pe_cpe_catalog17_4,,04,Venta Interna – Anticipos,,,PE.CPE.CATALOG17,,
pe_cpe_catalog17_5,,05,Venta Itinerante,,,PE.CPE.CATALOG17,,
pe_cpe_catalog17_6,,06,Factura guia,,,PE.CPE.CATALOG17,,
pe_cpe_catalog17_7,,07,Venta Arroz pillado,,,PE.CPE.CATALOG17,,
pe_cpe_catalog17_8,,08,Factura – Comprobante de Percepcion,,,PE.CPE.CATALOG17,,
pe_cpe_catalog17_9,,10,Factura – Guia remitente,,,PE.CPE.CATALOG17,,
pe_cpe_catalog17_10,,11,Factura – Guia transportista,,,PE.CPE.CATALOG17,,
pe_cpe_catalog18_1,,01,Transporte publico,,,PE.CPE.CATALOG18,,
pe_cpe_catalog18_2,,02,Transporte privado,,,PE.CPE.CATALOG18,,
pe_cpe_catalog19_1,,1,Adicionar,,,PE.CPE.CATALOG19,,
pe_cpe_catalog19_2,,2,Modificar,,,PE.CPE.CATALOG19,,
pe_cpe_catalog19_3,,3,Anulado,,,PE.CPE.CATALOG19,,
pe_cpe_catalog19_4,,4,Anulado en día (anulado antes de informar comprobante) Transporte publico,,,PE.CPE.CATALOG19,,
pe_cpe_catalog20_1,,01,VENTA,,,PE.CPE.CATALOG20,,
pe_cpe_catalog20_2,,14,VENTA SUJETA A CONFIRMACION DEL COMPRADOR,,,PE.CPE.CATALOG20,,
pe_cpe_catalog20_3,,02,COMPRA,,,PE.CPE.CATALOG20,,
pe_cpe_catalog20_4,,04,TRASLADO ENTRE ESTABLECIMIENTOS DE LA MISMA EMPRESA,,,PE.CPE.CATALOG20,,
pe_cpe_catalog20_5,,18,TRASLADO EMISOR ITINERANTE CP,,,PE.CPE.CATALOG20,,
pe_cpe_catalog20_6,,08,IMPORTACION,,,PE.CPE.CATALOG20,,
pe_cpe_catalog20_7,,09,EXPORTACION,,,PE.CPE.CATALOG20,,
pe_cpe_catalog20_8,,19,TRASLADO A ZONA PRIMARIA,,,PE.CPE.CATALOG20,,
pe_cpe_catalog20_9,,13,OTROS,,,PE.CPE.CATALOG20,,
pe_cpe_catalog21_1,,01,NUMERACION DAM,,,PE.CPE.CATALOG21,,
pe_cpe_catalog21_2,,02,NUMERO DE ORDEN DE ENTREGA,,,PE.CPE.CATALOG21,,
pe_cpe_catalog21_3,,03,NUMERO DE SCOP,,,PE.CPE.CATALOG21,,
pe_cpe_catalog21_4,,04,MANIFIESTO DE CARGA,,,PE.CPE.CATALOG21,,
pe_cpe_catalog21_5,,05,NUMERO DE CONSTANCIA DE DETRACION,,,PE.CPE.CATALOG21,,
pe_cpe_catalog21_6,,06,OTROS,,,PE.CPE.CATALOG21,,
pe_cpe_catalog22_1,,01,PERCEPCION VENTA INTERNA - TASA 2%,,,PE.CPE.CATALOG22,,2
pe_cpe_catalog22_2,,02,PERCEPCION A LA ADQUISICION DE COMBUSTIBLE – TASA 1%,,,PE.CPE.CATALOG22,,1
pe_cpe_catalog22_3,,03,PERCEPCION REALIZADA AL AGENTE DE PERCEPCION TASA ESPECIAL – TASA 0.5%,,,PE.CPE.CATALOG22,,0.5
pe_cpe_catalog23_1,,01,TASA 3%,,,PE.CPE.CATALOG23,,3
pe_cpe_catalog24_1,,AT,LUZ L001,,,PE.CPE.CATALOG24,L001,
pe_cpe_catalog24_2,,MT2,LUZ L002,,,PE.CPE.CATALOG24,L002,
pe_cpe_catalog24_3,,MT3,LUZ L003,,,PE.CPE.CATALOG24,L003,
pe_cpe_catalog24_4,,MT4,LUZ L004,,,PE.CPE.CATALOG24,L004,
pe_cpe_catalog24_5,,BT2,LUZ L005,,,PE.CPE.CATALOG24,L005,
pe_cpe_catalog24_6,,BT3,LUZ L006,,,PE.CPE.CATALOG24,L006,
pe_cpe_catalog24_7,,BT5B NO RESIDENCIAL,LUZ L009,,,PE.CPE.CATALOG24,L009,
pe_cpe_catalog24_8,,BT6,LUZ L010,,,PE.CPE.CATALOG24,L010,
pe_cpe_catalog24_9,,COMERCIAL,AGUA A011,,,PE.CPE.CATALOG24,A011,
pe_cpe_catalog24_10,,INDUSTRIAL,AGUA A012,,,PE.CPE.CATALOG24,A012,
pe_cpe_catalog24_11,,DOMESTICO,AGUA A013,,,PE.CPE.CATALOG24,A014,
pe_cpe_catalog24_12,,SOCIAL,AGUA A014,,,PE.CPE.CATALOG24,A015,
pe_cpe_catalog51_1,,0101,Venta lnterna,,,PE.CPE.CATALOG51,,
pe_cpe_catalog51_2,,0102,Venta Interna – Anticipos,,,PE.CPE.CATALOG51,,
pe_cpe_catalog51_3,,0103,Venta Interna – Itinerante,,,PE.CPE.CATALOG51,,
pe_cpe_catalog51_4,,0110,Venta Interna – Sustenta Traslado de Mercadería – Remitente,,,PE.CPE.CATALOG51,,
pe_cpe_catalog51_5,,0111,Venta Interna – Sustenta Traslado de Mercadería – Transportista,,,PE.CPE.CATALOG51,,
pe_cpe_catalog51_6,,0112,Venta Interna – Sustenta Gastos Deducibles Persona Natural,,,PE.CPE.CATALOG51,,
pe_cpe_catalog51_7,,0120,Venta Interna – Sujeta al IVAP,,,PE.CPE.CATALOG51,,
pe_cpe_catalog51_8,,0121,Venta Interna – Sujeta al FISE,,,PE.CPE.CATALOG51,,
pe_cpe_catalog51_9,,0122,Venta Interna – Realizadas al Estado,,,PE.CPE.CATALOG51,,
pe_cpe_catalog51_10,,0200,Exportación de Bienes,,,PE.CPE.CATALOG51,,
pe_cpe_catalog51_11,,0201,Exportación de Servicios – Prestación servicios realizados íntegramente en el país,,,PE.CPE.CATALOG51,,
pe_cpe_catalog51_12,,0202,Exportación de Servicios – Prestación de servicios de hospedaje No Domiciliado,,,PE.CPE.CATALOG51,,
pe_cpe_catalog51_13,,0203,Exportación de Servicios – Transporte de navieras,,,PE.CPE.CATALOG51,,
pe_cpe_catalog51_14,,0204,Exportación de Servicios – Servicios a naves y aeronaves de bandera extranjera,,,PE.CPE.CATALOG51,,
pe_cpe_catalog51_15,,0205,Exportación de Servicios – Servicios que conformen un Paquete Turístico,,,PE.CPE.CATALOG51,,
pe_cpe_catalog51_16,,0206,Exportación de Servicios – Servicios complementarios al transporte de carga,,,PE.CPE.CATALOG51,,
pe_cpe_catalog51_17,,0207,Exportación de Servicios – Suministro de energía eléctrica a favor de sujetos domiciliados en ZED,,,PE.CPE.CATALOG51,,
pe_cpe_catalog51_18,,0208,Exportación de Servicios - Prestación servicios realizados parcialmente en el extranjero,,,PE.CPE.CATALOG51,,
pe_cpe_catalog51_19,,0301,Operaciones con Carta de porte aéreo (emitidas en el ámbito nacional),,,PE.CPE.CATALOG51,,
pe_cpe_catalog51_20,,0302,Operaciones de Transporte ferroviario de pasajeros,,,PE.CPE.CATALOG51,,
pe_cpe_catalog51_21,,0303,Operaciones de Pago de regalía petrolera,,,PE.CPE.CATALOG51,,
pe_cpe_catalog51_22,,1001,Operación Sujeta a Detracción,,,PE.CPE.CATALOG51,,
pe_cpe_catalog51_23,,1002,Operación Sujeta a Detracción – Recursos Hidrobiológicos,,,PE.CPE.CATALOG51,,
pe_cpe_catalog52_1,,1000,Monto en Letras,,,PE.CPE.CATALOG52,,
pe_cpe_catalog52_2,,1002,"Leyenda ""TRANSFERENCIA GRATUITA DE UN BIEN Y/O SERVICIO PRESTADO GRATUITAMENTE""",,,PE.CPE.CATALOG52,,
pe_cpe_catalog52_3,,2000,Leyenda “COMPROBANTE DE PERCEPCIÓN”,,,PE.CPE.CATALOG52,,
pe_cpe_catalog52_4,,2001,"Leyenda “BIENES TRANSFERIDOS EN LA AMAZONÍA REGIÓN SELVA PARA SER CONSUMIDOS EN LA MISMA""",,,PE.CPE.CATALOG52,,
pe_cpe_catalog52_5,,2002,Leyenda “SERVICIOS PRESTADOS EN LA AMAZONÍA REGIÓN SELVA PARA SER CONSUMIDOS EN LA MISMA”,,,PE.CPE.CATALOG52,,
pe_cpe_catalog52_6,,2003,Leyenda “CONTRATOS DE CONSTRUCCIÓN EJECUTADOS EN LA AMAZONÍA REGIÓN SELVA”,,,PE.CPE.CATALOG52,,
pe_cpe_catalog52_7,,2004,Leyenda “Agencia de Viaje - Paquete turístico”,,,PE.CPE.CATALOG52,,
pe_cpe_catalog52_8,,2005,Leyenda “Venta realizada por emisor itinerante”,,,PE.CPE.CATALOG52,,
pe_cpe_catalog52_9,,2006,"Leyenda ""Operación sujeta a detracción""",,,PE.CPE.CATALOG52,,
pe_cpe_catalog52_10,,3000,Código interno generado por el software de Facturación,,,PE.CPE.CATALOG52,,
pe_cpe_catalog53_1,,00,OTROS DESCUENTOS,,,PE.CPE.CATALOG53,,
pe_cpe_catalog53_2,,50,OTROS CARGOS,,,PE.CPE.CATALOG53,,
pe_cpe_catalog53_3,,51,PERCEPCION VENTA INTERNA,,,PE.CPE.CATALOG53,,
pe_cpe_catalog53_4,,52,PERCEPCION A LA ADQUISICION DE COMBUSTIBLE,,,PE.CPE.CATALOG53,,
pe_cpe_catalog53_5,,53,PERCEPCION REALIZADA AL AGENTE DE PERCEPCION CON TASA ESPECIAL,,,PE.CPE.CATALOG53,,
pe_cpe_catalog53_6,,54,OTROS CARGOS RELACIONADOS AL SERVICIO,,,PE.CPE.CATALOG53,,
pe_cpe_catalog53_7,,55,OTROS CARGOS NO RELACIONADOS AL SERVICIO,,,PE.CPE.CATALOG53,,
pe_cpe_catalog54_1,,001,Azúcar,,,PE.CPE.CATALOG54,,
pe_cpe_catalog54_2,,003,Alcohol etílico,,,PE.CPE.CATALOG54,,
pe_cpe_catalog54_3,,004,Recursos hidrobiológicos,,,PE.CPE.CATALOG54,,
pe_cpe_catalog54_4,,005,Maíz amarillo duro,,,PE.CPE.CATALOG54,,
pe_cpe_catalog54_5,,006,Algodón,,,PE.CPE.CATALOG54,,
pe_cpe_catalog54_6,,007,Caña de azúcar,,,PE.CPE.CATALOG54,,
pe_cpe_catalog54_7,,008,Madera,,,PE.CPE.CATALOG54,,
pe_cpe_catalog54_8,,009,Arena y piedra.,,,PE.CPE.CATALOG54,,
pe_cpe_catalog54_9,,010,"Residuos, subproductos, desechos, recortes y desperdicios",,,PE.CPE.CATALOG54,,
pe_cpe_catalog54_10,,011,Bienes del inciso A) del Apéndice I de la Ley del IGV,,,PE.CPE.CATALOG54,,
pe_cpe_catalog54_11,,012,Intermediación laboral y tercerización,,,PE.CPE.CATALOG54,,
pe_cpe_catalog54_12,,013,Animales vivos,,,PE.CPE.CATALOG54,,
pe_cpe_catalog54_13,,014,Carnes y despojos comestibles,,,PE.CPE.CATALOG54,,
pe_cpe_catalog54_14,,015,"Abonos, cueros y pieles de origen animal",,,PE.CPE.CATALOG54,,
pe_cpe_catalog54_15,,016,Aceite de pescado,,,PE.CPE.CATALOG54,,
pe_cpe_catalog54_16,,017,"Harina, polvo y “pellets” de pescado, crustáceos, moluscos y demás invertebrados acuáticos",,,PE.CPE.CATALOG54,,
pe_cpe_catalog54_17,,018,Embarcaciones pesqueras,,,PE.CPE.CATALOG54,,
pe_cpe_catalog54_18,,019,Arrendamiento de bienes muebles,,,PE.CPE.CATALOG54,,
pe_cpe_catalog54_19,,020,Mantenimiento y reparación de bienes muebles,,,PE.CPE.CATALOG54,,
pe_cpe_catalog54_20,,021,Movimiento de carga,,,PE.CPE.CATALOG54,,
pe_cpe_catalog54_21,,022,Otros servicios empresariales,,,PE.CPE.CATALOG54,,
pe_cpe_catalog54_22,,023,Leche,,,PE.CPE.CATALOG54,,
pe_cpe_catalog54_23,,024,Comisión mercantil,,,PE.CPE.CATALOG54,,
pe_cpe_catalog54_24,,025,Fabricación de bienes por encargo,,,PE.CPE.CATALOG54,,
pe_cpe_catalog54_25,,026,Servicio de transporte de personas,,,PE.CPE.CATALOG54,,
pe_cpe_catalog54_26,,029,Algodón en rama sin desmontar,,,PE.CPE.CATALOG54,,
pe_cpe_catalog54_27,,030,Contratos de construcción,,,PE.CPE.CATALOG54,,
pe_cpe_catalog54_28,,031,Oro gravado con el IGV,,,PE.CPE.CATALOG54,,
pe_cpe_catalog54_29,,032,Páprika y otros frutos de los géneros capsicum o pimienta,,,PE.CPE.CATALOG54,,
pe_cpe_catalog54_30,,033,Espárragos,,,PE.CPE.CATALOG54,,
pe_cpe_catalog54_31,,034,Minerales metálicos no auríferos,,,PE.CPE.CATALOG54,,
pe_cpe_catalog54_32,,035,Bienes exonerados del IGV,,,PE.CPE.CATALOG54,,
pe_cpe_catalog54_33,,036,Oro y demás minerales metálicos exonerados del IGV,,,PE.CPE.CATALOG54,,
pe_cpe_catalog54_34,,037,Demás servicios gravados con el IGV,,,PE.CPE.CATALOG54,,
pe_cpe_catalog54_35,,039,Minerales no metálicos,,,PE.CPE.CATALOG54,,
pe_cpe_catalog54_36,,040,Bien inmueble gravado con IGV,,,PE.CPE.CATALOG54,,
pe_cpe_catalog55_1,,3002,Detracciones: Recursos Hidrobiológicos - Nombre y Matrícula de la Embarcación,,,PE.CPE.CATALOG55,,
pe_cpe_catalog55_2,,3003,Detracciones: Cantidad de Especies Marinas,,,PE.CPE.CATALOG55,,
pe_cpe_catalog55_3,,3004,Detracciones: Recursos Hidrobiológicos - Lugar de descarga,,,PE.CPE.CATALOG55,,
pe_cpe_catalog55_4,,3005,Detracciones: Recursos Hidrobiológicos - Fecha de descarga,,,PE.CPE.CATALOG55,,
pe_cpe_catalog55_5,,3006,Detracciones: Transporte Bienes vía terrestre – Numero Registro MTC,,,PE.CPE.CATALOG55,,
pe_cpe_catalog55_6,,3007,Detracciones: Transporte Bienes vía terrestre – Confi guración Vehicular,,,PE.CPE.CATALOG55,,
pe_cpe_catalog55_7,,3008,Detracciones: Transporte Bienes vía terrestre – Punto de Origen,,,PE.CPE.CATALOG55,,
pe_cpe_catalog55_8,,3009,Detracciones: Transporte Bienes vía terrestre – Punto Destino,,,PE.CPE.CATALOG55,,
pe_cpe_catalog55_9,,3010,Detracciones: Transporte Bienes vía terrestre – Valor Referencial Preliminar por Viaje,,,PE.CPE.CATALOG55,,
pe_cpe_catalog55_10,,3011,Detracciones: Transporte Bienes vía terrestre – Valor Referencial Preliminar por Vehículo,,,PE.CPE.CATALOG55,,
pe_cpe_catalog55_11,,3012,Detracciones: Transporte Bienes vía terrestre – Valor Referencial Preliminar por TM en Viaje,,,PE.CPE.CATALOG55,,
pe_cpe_catalog55_12,,3013,Detracciones: Transporte Bienes vía terrestre – Carga Efectiva en TM por Vehículo,,,PE.CPE.CATALOG55,,
pe_cpe_catalog55_13,,3014,Detracciones: Transporte Bienes vía terrestre – Carga Útil en TM del Vehículo en Viaje,,,PE.CPE.CATALOG55,,
pe_cpe_catalog55_14,,4002,Beneficio Hospedajes: Número de Días de Permanencia,,,PE.CPE.CATALOG55,,
pe_cpe_catalog55_15,,4003,Beneficio Hospedajes: Fecha de Ingreso al Establecimiento,,,PE.CPE.CATALOG55,,
pe_cpe_catalog55_16,,4004,Beneficio Hospedajes: Fecha de Salida del Establecimiento,,,PE.CPE.CATALOG55,,
pe_cpe_catalog55_17,,4005,Beneficio Hospedajes: Número de Días de Permanencia,,,PE.CPE.CATALOG55,,
pe_cpe_catalog55_18,,4006,Beneficio Hospedajes: Fecha de Consumo,,,PE.CPE.CATALOG55,,
pe_cpe_catalog55_19,,5000,Proveedores Estado: Número de Expediente,,,PE.CPE.CATALOG55,,
pe_cpe_catalog55_20,,5001,Proveedores Estado : Código de Unidad Ejecutora,,,PE.CPE.CATALOG55,,
pe_cpe_catalog55_21,,5002,Proveedores Estado : No de Proceso de Selección,,,PE.CPE.CATALOG55,,
pe_cpe_catalog55_22,,5003,Proveedores Estado : No de Contrato,,,PE.CPE.CATALOG55,,
pe_cpe_catalog55_23,,6000,Comercialización de Oro : Código Unico Concesión Minera,,,PE.CPE.CATALOG55,,
pe_cpe_catalog55_24,,6001,Comercialización de Oro : No declaración compromiso,,,PE.CPE.CATALOG55,,
pe_cpe_catalog55_25,,6002,Comercialización de Oro : No Reg. Especial .Comerci. Oro,,,PE.CPE.CATALOG55,,
pe_cpe_catalog55_26,,6003,Comercialización de Oro : No Resolución que autoriza Planta de Benefi cio,,,PE.CPE.CATALOG55,,
pe_cpe_catalog55_27,,6004,Comercialización de Oro : Ley Mineral (% concent. oro),,,PE.CPE.CATALOG55,,
pe_cpe_catalog55_28,,7000,Gastos Art. 37 Renta: Número de Placa,,,PE.CPE.CATALOG55,,
pe_cpe_catalog55_29,,8000,Gastos Intereses Hipotecarios: Número de Contrato,,,PE.CPE.CATALOG55,,
pe_cpe_catalog55_30,,8001,Gastos Intereses Hipotecarios: Fecha de Otorgamiento del Crédito,,,PE.CPE.CATALOG55,,
pe_cpe_catalog56_1,,1,Energía eléctrica,,,PE.CPE.CATALOG56,,
pe_cpe_catalog56_2,,2,Agua,,,PE.CPE.CATALOG56,,
pe_cpe_catalog56_3,,3,Cable,,,PE.CPE.CATALOG56,,
pe_cpe_catalog56_4,,4,Internet,,,PE.CPE.CATALOG56,,
pe_cpe_catalog56_5,,5,Otros servicios regulados por OSIPTEL,,,PE.CPE.CATALOG56,,
pe_cpe_catalog57_1,,1,Servicios Portadores,,,PE.CPE.CATALOG57,,
pe_cpe_catalog57_2,,2,Teleservicios o Servicios Finales,,,PE.CPE.CATALOG57,,
pe_cpe_catalog57_3,,3,Servicios de Difusión,,,PE.CPE.CATALOG57,,
pe_cpe_catalog57_4,,4,Servicios de valor añadido,,,PE.CPE.CATALOG57,,
pe_cpe_catalog58_1,,1,Trifásico,,,PE.CPE.CATALOG58,,
pe_cpe_catalog58_2,,2,Monofásico,,,PE.CPE.CATALOG58,,
pe_cpe_error_0100,,0100,El sistema no puede responder su solicitud. Intente nuevamente o comuníquese con su Administrador,,,PE.CPE.ERROR,,
pe_cpe_error_0101,,0101,El encabezado de seguridad es incorrecto,,,PE.CPE.ERROR,,
pe_cpe_error_0102,,0102,Usuario o contraseña incorrectos,,,PE.CPE.ERROR,,
pe_cpe_error_0103,,0103,El Usuario ingresado no existe,,,PE.CPE.ERROR,,
pe_cpe_error_0104,,0104,La Clave ingresada es incorrecta,,,PE.CPE.ERROR,,
pe_cpe_error_0105,,0105,El Usuario no está activo,,,PE.CPE.ERROR,,
pe_cpe_error_0106,,0106,El Usuario no es válido,,,PE.CPE.ERROR,,
pe_cpe_error_0109,,0109,El sistema no puede responder su solicitud. (El servicio de autenticación no está disponible),,,PE.CPE.ERROR,,
pe_cpe_error_0110,,0110,No se pudo obtener la informacion del tipo de usuario,,,PE.CPE.ERROR,,
pe_cpe_error_0111,,0111,No tiene el perfil para enviar comprobantes electronicos,,,PE.CPE.ERROR,,
pe_cpe_error_0112,,0112,El usuario debe ser secundario,,,PE.CPE.ERROR,,
pe_cpe_error_0113,,0113,El usuario no esta afiliado a Factura Electronica,,,PE.CPE.ERROR,,
pe_cpe_error_0125,,0125,No se pudo obtener la constancia,,,PE.CPE.ERROR,,
pe_cpe_error_0126,,0126,El ticket no le pertenece al usuario,,,PE.CPE.ERROR,,
pe_cpe_error_0127,,0127,El ticket no existe,,,PE.CPE.ERROR,,
pe_cpe_error_0130,,0130,El sistema no puede responder su solicitud. (No se pudo obtener el ticket de proceso),,,PE.CPE.ERROR,,
pe_cpe_error_0131,,0131,El sistema no puede responder su solicitud. (No se pudo grabar el archivo en el directorio),,,PE.CPE.ERROR,,
pe_cpe_error_0132,,0132,El sistema no puede responder su solicitud. (No se pudo grabar escribir en el archivo zip),,,PE.CPE.ERROR,,
pe_cpe_error_0133,,0133,El sistema no puede responder su solicitud. (No se pudo grabar la entrada del log),,,PE.CPE.ERROR,,
pe_cpe_error_0134,,0134,El sistema no puede responder su solicitud. (No se pudo grabar en el storage),,,PE.CPE.ERROR,,
pe_cpe_error_0135,,0135,El sistema no puede responder su solicitud. (No se pudo encolar el pedido),,,PE.CPE.ERROR,,
pe_cpe_error_0136,,0136,El sistema no puede responder su solicitud. (No se pudo recibir una respuesta del batch),,,PE.CPE.ERROR,,
pe_cpe_error_0137,,0137,El sistema no puede responder su solicitud. (Se obtuvo una respuesta nula),,,PE.CPE.ERROR,,
pe_cpe_error_0138,,0138,El sistema no puede responder su solicitud. (Error en Base de Datos),,,PE.CPE.ERROR,,
pe_cpe_error_0151,,0151,El nombre del archivo ZIP es incorrecto,,,PE.CPE.ERROR,,
pe_cpe_error_0152,,0152,No se puede enviar por este método un archivo de resumen,,,PE.CPE.ERROR,,
pe_cpe_error_0153,,0153,No se puede enviar por este método un archivo por lotes,,,PE.CPE.ERROR,,
pe_cpe_error_0154,,0154,El RUC del archivo no corresponde al RUC del usuario o el proveedor no esta autorizado a enviar comprobantes del contribuyente,,,PE.CPE.ERROR,,
pe_cpe_error_0155,,0155,El archivo ZIP esta vacio,,,PE.CPE.ERROR,,
pe_cpe_error_0156,,0156,El archivo ZIP esta corrupto,,,PE.CPE.ERROR,,
pe_cpe_error_0157,,0157,El archivo ZIP no contiene comprobantes,,,PE.CPE.ERROR,,
